customer_id,total_value,successful_actions,failed_actions,support_tickets,refunds_or_cancellations,avg_frequency,feature_diversity,value_score,effort_score,net_contribution,segment
45045,1479.29,17,1,0,0,3.58,6,33.17,4.0,29.17,Growth Potential
45046,1343.89,13,2,0,1,4.13,3,29.44,16.0,13.44,Growth Potential
45047,1350.7,10,1,2,1,2.25,3,28.94,32.0,-3.06,Growth Potential
45048,2365.6,15,3,2,3,1.51,5,51.63,56.0,-4.37,High Value - High Effort
45049,2055.76,17,3,1,0,2.53,1,45.46,22.0,23.46,Growth Potential
45050,656.3,6,3,1,0,1.52,6,13.29,22.0,-8.71,Growth Potential
45051,1600.04,9,1,0,3,8.35,2,34.04,28.0,6.04,Growth Potential
45052,1169.28,9,1,0,1,0.64,6,24.86,12.0,12.86,Growth Potential
45053,930.24,12,3,1,0,2.87,7,20.41,22.0,-1.59,Growth Potential
45054,1362.03,15,5,0,0,2.75,10,30.25,20.0,10.25,Growth Potential
45055,1271.9,9,0,0,0,3.84,1,27.05,0.0,27.05,Growth Potential
45056,1040.23,11,1,1,0,2.56,2,22.54,14.0,8.54,Growth Potential
45057,616.48,10,0,1,1,1.25,9,13.3,18.0,-4.7,Growth Potential
45058,1300.98,9,1,2,1,1.4,5,27.67,32.0,-4.33,Growth Potential
45059,2794.85,17,3,1,1,2.22,9,61.2,30.0,31.2,Champion
45060,1288.05,8,5,0,0,2.8,5,27.18,20.0,7.18,Growth Potential
45061,790.02,13,2,0,1,4.43,5,17.63,16.0,1.63,Growth Potential
45062,2204.28,14,5,0,1,5.7,4,47.98,28.0,19.98,Growth Potential
45063,349.16,6,4,0,0,8.68,1,6.75,16.0,-9.25,Growth Potential
45064,1837.02,13,3,0,0,1.95,8,39.94,12.0,27.94,Growth Potential
45065,1096.76,9,2,0,0,1.01,9,23.32,8.0,15.32,Growth Potential
45066,1199.58,11,3,2,0,1.75,11,25.94,32.0,-6.06,Growth Potential
45067,1001.02,10,2,3,2,2.12,11,21.49,54.0,-32.51,Drainer
45068,1429.65,10,1,1,0,4.0,11,30.62,14.0,16.62,Growth Potential
45069,522.0,15,2,2,0,0.45,4,12.35,28.0,-15.65,Growth Potential
45070,2640.42,15,3,1,0,2.48,8,57.49,22.0,35.49,Champion
45071,1771.78,11,2,0,1,4.1,5,38.13,16.0,22.13,Growth Potential
45072,1699.27,12,3,0,1,12.45,11,36.8,20.0,16.8,Growth Potential
45073,1746.54,14,2,0,1,0.88,6,38.23,16.0,22.23,Growth Potential
45074,1238.37,14,5,2,0,4.4,11,27.4,40.0,-12.6,Growth Potential
45075,2231.9,12,2,0,2,0.2,6,48.14,24.0,24.14,Growth Potential
45076,735.58,9,1,2,0,3.53,11,15.62,24.0,-8.38,Growth Potential
45077,997.05,10,2,1,0,2.37,4,21.41,18.0,3.41,Growth Potential
45078,2167.31,15,4,0,2,5.6,2,47.41,32.0,15.41,Growth Potential
45079,1130.92,16,0,4,0,2.42,10,25.54,40.0,-14.46,Growth Potential
45080,534.46,6,1,1,0,2.85,9,10.7,14.0,-3.3,Growth Potential
45081,1514.62,12,2,1,1,4.04,10,32.86,26.0,6.86,Growth Potential
45082,1115.04,10,3,0,0,3.72,2,23.92,12.0,11.92,Growth Potential
45083,1760.73,17,4,1,0,6.06,4,39.17,26.0,13.17,Growth Potential
45084,3064.82,22,3,0,2,7.14,6,68.02,28.0,40.02,Champion
45085,1030.26,9,9,1,0,1.92,11,21.9,46.0,-24.1,Growth Potential
45086,1270.63,17,1,1,0,3.07,1,28.73,14.0,14.73,Growth Potential
45087,1230.75,15,2,0,0,2.29,5,27.45,8.0,19.45,Growth Potential
45088,2042.31,15,1,0,1,3.02,6,44.74,12.0,32.74,Growth Potential
45089,744.37,9,2,1,1,2.37,6,15.81,26.0,-10.19,Growth Potential
45090,1283.44,9,4,2,1,6.63,6,27.3,44.0,-16.7,Growth Potential
45091,1207.79,12,2,2,0,3.51,4,26.32,28.0,-1.68,Growth Potential
45092,1403.94,17,2,1,0,4.12,11,31.57,18.0,13.57,Growth Potential
45093,1186.57,9,2,0,0,3.14,5,25.23,8.0,17.23,Growth Potential
45094,1444.42,8,4,1,1,0.98,3,30.51,34.0,-3.49,Growth Potential
45095,843.46,9,3,0,3,0.15,7,17.92,36.0,-18.08,Growth Potential
45096,1932.21,12,0,2,1,2.9,3,41.76,28.0,13.76,Growth Potential
45097,1216.67,10,3,0,0,7.78,7,26.09,12.0,14.09,Growth Potential
45098,1734.52,13,3,0,0,3.97,1,37.76,12.0,25.76,Growth Potential
45099,1385.22,11,2,0,0,7.76,6,29.89,8.0,21.89,Growth Potential
45100,1990.83,13,1,0,1,3.97,2,43.22,12.0,31.22,Growth Potential
45101,1993.58,13,3,1,0,9.96,1,43.28,22.0,21.28,Growth Potential
45102,1317.74,11,3,1,1,1.87,10,28.45,30.0,-1.55,Growth Potential
45103,856.4,7,4,1,0,4.18,2,17.77,26.0,-8.23,Growth Potential
45104,2124.47,16,4,0,0,1.57,6,46.71,16.0,30.71,Growth Potential
45105,1253.06,12,4,1,2,6.17,6,27.29,42.0,-14.71,Growth Potential
45106,1042.95,20,5,2,1,5.08,2,24.52,48.0,-23.48,Growth Potential
45107,1035.21,11,2,1,0,3.56,11,22.43,18.0,4.43,Growth Potential
45108,839.07,12,1,1,0,2.16,5,18.47,14.0,4.47,Growth Potential
45109,638.05,13,5,0,0,0.52,5,14.4,20.0,-5.6,Growth Potential
45110,1251.39,12,0,0,0,2.69,4,27.25,0.0,27.25,Growth Potential
45111,1649.08,10,5,1,1,5.85,2,35.3,38.0,-2.7,Growth Potential
45112,708.18,7,2,1,0,6.4,5,14.61,18.0,-3.39,Growth Potential
45113,1261.17,9,3,1,0,1.11,8,26.82,22.0,4.82,Growth Potential
45114,2338.9,13,1,0,1,3.43,10,50.64,12.0,38.64,Champion
45115,1450.95,12,3,0,1,1.71,2,31.5,20.0,11.5,Growth Potential
45116,1491.32,13,5,0,2,0.6,8,32.58,36.0,-3.42,Growth Potential
45117,1439.32,17,3,2,2,1.61,3,32.32,48.0,-15.68,Growth Potential
45118,1508.87,9,3,2,0,2.37,11,32.1,32.0,0.1,Growth Potential
45119,838.4,12,2,0,1,6.66,11,18.45,16.0,2.45,Growth Potential
45120,647.02,7,7,0,0,9.0,10,13.31,28.0,-14.69,Growth Potential
45121,1296.54,13,5,0,0,1.96,7,28.43,20.0,8.43,Growth Potential
45122,1222.98,11,3,0,0,9.64,6,26.43,12.0,14.43,Growth Potential
45123,1061.55,10,1,0,0,3.21,8,22.78,4.0,18.78,Growth Potential
45124,1604.42,13,2,1,1,0.97,3,34.99,26.0,8.99,Growth Potential
45125,823.66,7,4,0,0,4.91,5,17.07,16.0,1.07,Growth Potential
45126,1715.88,12,6,0,0,3.92,3,37.15,24.0,13.15,Growth Potential
45127,1277.86,13,2,0,0,13.11,7,28.03,8.0,20.03,Growth Potential
45128,1557.03,10,2,0,0,4.04,1,33.34,8.0,25.34,Growth Potential
45129,1280.66,13,1,0,0,5.81,1,28.09,4.0,24.09,Growth Potential
45130,1300.63,15,0,0,1,3.69,8,28.94,8.0,20.94,Growth Potential
45131,1322.02,11,3,0,0,1.01,9,28.54,12.0,16.54,Growth Potential
45132,609.68,6,2,0,0,2.84,2,12.3,8.0,4.3,Growth Potential
45133,934.3,11,4,0,2,2.73,8,20.28,32.0,-11.72,Growth Potential
45134,1357.1,17,2,1,0,11.76,1,30.57,18.0,12.57,Growth Potential
45135,2933.47,16,2,1,1,1.39,2,63.95,26.0,37.95,Champion
45136,1249.9,11,3,1,0,1.4,1,27.01,22.0,5.01,Growth Potential
45137,1016.56,14,4,1,2,3.4,8,22.67,42.0,-19.33,Growth Potential
45138,2006.38,14,7,0,1,4.01,1,43.77,36.0,7.77,Growth Potential
45139,2410.85,21,3,2,0,1.15,8,53.88,32.0,21.88,Champion
45140,1631.15,17,9,1,1,2.27,4,36.41,54.0,-17.59,Drainer
45141,1131.01,10,1,0,0,0.73,3,24.26,4.0,20.26,Growth Potential
45142,1329.15,9,4,0,1,3.03,1,28.27,24.0,4.27,Growth Potential
45143,2738.13,22,2,1,0,7.91,10,61.06,18.0,43.06,Champion
45144,2154.24,12,4,1,1,3.57,7,46.49,34.0,12.49,Growth Potential
45145,853.28,14,2,1,2,9.66,9,19.2,34.0,-14.8,Growth Potential
45146,1093.53,13,0,0,0,9.04,1,24.1,0.0,24.1,Growth Potential
45147,572.49,8,3,2,0,1.62,10,11.93,32.0,-20.07,Growth Potential
45148,769.43,9,3,0,1,6.06,4,16.34,20.0,-3.66,Growth Potential
45149,1696.66,10,1,0,0,0.63,3,36.31,4.0,32.31,Growth Potential
45150,1243.37,11,2,1,2,3.23,5,26.87,34.0,-7.13,Growth Potential
45151,1530.46,14,2,5,1,7.42,9,33.62,66.0,-32.38,Drainer
45152,1527.62,11,6,0,0,8.78,3,32.93,24.0,8.93,Growth Potential
45153,1025.8,12,3,1,1,1.27,9,22.45,30.0,-7.55,Growth Potential
45154,2429.11,17,5,0,1,2.58,10,53.41,28.0,25.41,Champion
45155,2435.96,14,3,1,1,5.88,5,52.92,30.0,22.92,Champion
45156,1208.41,14,4,0,0,3.59,8,26.76,16.0,10.76,Growth Potential
45157,2023.59,13,3,1,2,3.78,2,43.92,38.0,5.92,Growth Potential
45158,1193.52,11,1,2,0,1.27,8,25.81,24.0,1.81,Growth Potential
45159,1251.38,11,1,1,0,4.5,3,27.04,14.0,13.04,Growth Potential
45160,1141.15,13,4,1,0,1.82,8,25.12,26.0,-0.88,Growth Potential
45161,1330.7,11,1,2,0,3.39,4,28.73,24.0,4.73,Growth Potential
45162,1180.08,11,3,1,1,5.93,2,25.52,30.0,-4.48,Growth Potential
45163,2044.89,13,0,0,0,4.42,4,44.37,0.0,44.37,Growth Potential
45164,1197.36,10,2,0,0,2.55,11,25.67,8.0,17.67,Growth Potential
45165,2051.69,16,4,2,1,3.97,11,45.16,44.0,1.16,Growth Potential
45166,1075.29,19,4,1,0,3.5,4,24.99,26.0,-1.01,Growth Potential
45167,1405.7,12,4,1,0,4.14,3,30.54,26.0,4.54,Growth Potential
45168,1088.48,9,5,0,1,7.33,4,23.14,28.0,-4.86,Growth Potential
45169,1596.56,13,1,3,0,9.02,5,34.82,34.0,0.82,Growth Potential
45170,1204.14,8,1,2,1,1.88,4,25.39,32.0,-6.61,Growth Potential
45171,1319.2,11,1,0,0,1.96,4,28.48,4.0,24.48,Growth Potential
45172,1493.82,10,3,1,2,2.16,10,31.99,38.0,-6.01,Growth Potential
45173,1890.49,12,3,1,0,3.41,5,40.87,22.0,18.87,Growth Potential
45174,1842.13,14,4,0,0,5.3,4,40.27,16.0,24.27,Growth Potential
45175,1740.37,13,2,0,2,1.17,3,37.88,24.0,13.88,Growth Potential
45176,1542.67,19,3,2,1,1.05,3,34.95,40.0,-5.05,Growth Potential
45177,1343.92,9,3,1,0,2.0,9,28.58,22.0,6.58,Growth Potential
45178,2059.72,17,1,0,0,6.11,7,45.54,4.0,41.54,Growth Potential
45179,1673.42,14,2,2,1,2.49,11,36.67,36.0,0.67,Growth Potential
45180,1161.96,11,3,0,0,4.24,4,25.13,12.0,13.13,Growth Potential
45181,1697.11,14,3,0,0,7.07,4,37.18,12.0,25.18,Growth Potential
45182,1072.46,8,2,2,0,7.22,9,22.59,28.0,-5.41,Growth Potential
45183,1527.92,11,2,0,0,6.51,4,32.93,8.0,24.93,Growth Potential
45184,375.86,12,5,0,1,1.04,10,8.6,28.0,-19.4,Growth Potential
45185,637.92,5,3,0,0,8.27,2,12.69,12.0,0.69,Growth Potential
45186,2068.1,12,3,0,0,4.17,6,44.65,12.0,32.65,Growth Potential
45187,2220.27,14,5,1,0,1.68,10,48.32,30.0,18.32,Growth Potential
45188,319.82,2,2,0,1,4.62,3,5.27,16.0,-10.73,Growth Potential
45189,3199.13,16,5,2,1,1.52,3,69.61,48.0,21.61,Champion
45190,1300.23,10,1,2,0,11.12,9,27.87,24.0,3.87,Growth Potential
45191,2625.18,21,2,1,0,0.53,3,58.44,18.0,40.44,Champion
45192,1435.11,9,5,0,0,5.69,1,30.53,20.0,10.53,Growth Potential
45193,626.25,5,3,0,1,2.56,6,12.44,20.0,-7.56,Growth Potential
45194,1994.74,14,1,2,0,1.77,5,43.52,24.0,19.52,Growth Potential
45195,1161.03,12,2,1,1,5.88,6,25.33,26.0,-0.67,Growth Potential
45196,2260.67,17,4,3,1,3.73,4,49.82,54.0,-4.18,Drainer
45197,1852.13,16,3,0,0,2.35,10,40.9,12.0,28.9,Growth Potential
45198,2146.81,16,1,0,0,10.61,11,47.18,4.0,43.18,Growth Potential
45199,937.92,8,5,2,1,2.24,1,19.72,48.0,-28.28,Growth Potential
45200,1407.91,10,1,0,1,1.49,2,30.16,12.0,18.16,Growth Potential
45201,989.98,9,3,1,0,1.77,4,21.04,22.0,-0.96,Growth Potential
45202,1634.29,12,3,0,0,4.51,5,35.41,12.0,23.41,Growth Potential
45203,2047.49,11,4,0,1,0.43,1,44.0,24.0,20.0,Growth Potential
45204,1150.39,10,4,2,0,0.96,3,24.67,36.0,-11.33,Growth Potential
45205,2222.37,13,6,1,0,3.53,6,48.15,34.0,14.15,Growth Potential
45206,1656.89,12,3,2,1,5.58,8,35.89,40.0,-4.11,Growth Potential
45207,1303.95,10,4,2,0,0.95,10,27.95,36.0,-8.05,Growth Potential
45208,1630.01,12,1,3,0,6.49,7,35.32,34.0,1.32,Growth Potential
45209,2352.76,14,3,1,0,3.15,8,51.15,22.0,29.15,Champion
45210,762.59,9,4,0,1,1.51,5,16.2,24.0,-7.8,Growth Potential
45211,1097.05,10,3,1,0,1.55,3,23.54,22.0,1.54,Growth Potential
45212,1925.04,17,5,1,0,2.53,3,42.67,30.0,12.67,Growth Potential
45213,590.54,5,2,0,0,1.77,7,11.68,8.0,3.68,Growth Potential
45214,1126.96,7,4,2,0,1.39,8,23.54,36.0,-12.46,Growth Potential
45215,1621.83,11,8,1,0,3.42,9,34.93,42.0,-7.07,Growth Potential
45216,1582.28,10,1,0,0,10.86,10,33.88,4.0,29.88,Growth Potential
45217,863.94,9,0,2,0,3.08,10,18.36,20.0,-1.64,Growth Potential
45218,312.91,7,4,2,0,0.31,5,6.19,36.0,-29.81,Growth Potential
45219,1689.08,14,3,2,1,1.33,9,37.0,40.0,-3.0,Growth Potential
45220,1870.29,14,4,1,0,5.51,1,40.87,26.0,14.87,Growth Potential
45221,1894.2,15,2,0,0,13.32,2,41.59,8.0,33.59,Growth Potential
45222,1371.56,14,5,1,0,9.68,3,30.24,30.0,0.24,Growth Potential
45223,1523.62,9,4,0,1,3.97,6,32.41,24.0,8.41,Growth Potential
45224,562.32,5,1,1,0,4.66,10,11.08,14.0,-2.92,Growth Potential
45225,2276.8,13,4,1,1,2.94,9,49.31,34.0,15.31,Growth Potential
45226,2008.94,12,2,1,1,2.07,6,43.39,26.0,17.39,Growth Potential
45227,1407.2,10,4,1,1,2.11,8,30.15,34.0,-3.85,Growth Potential
45228,2308.53,14,2,4,0,2.36,3,50.2,48.0,2.2,Champion
45229,471.11,3,3,2,1,1.04,11,8.71,40.0,-31.29,Growth Potential
45230,1094.28,9,7,1,1,4.79,6,23.27,46.0,-22.73,Growth Potential
45231,1282.81,12,3,2,0,8.67,7,27.92,32.0,-4.08,Growth Potential
45232,1207.02,12,2,1,1,6.12,4,26.31,26.0,0.31,Growth Potential
45233,1819.82,14,1,3,1,4.8,10,39.79,42.0,-2.21,Growth Potential
45234,909.62,7,2,1,1,1.41,7,18.9,26.0,-7.1,Growth Potential
45235,1505.82,12,2,3,2,2.59,2,32.67,54.0,-21.33,Drainer
45236,1158.04,14,2,0,0,2.09,7,25.69,8.0,17.69,Growth Potential
45237,1203.0,10,4,2,2,6.31,4,25.8,52.0,-26.2,Drainer
45238,1357.18,11,1,1,1,2.77,4,29.29,22.0,7.29,Growth Potential
45239,1520.69,12,0,3,0,5.13,8,32.99,30.0,2.99,Growth Potential
45240,893.7,7,3,2,0,5.04,4,18.57,32.0,-13.43,Growth Potential
45241,1432.51,10,2,1,0,1.17,6,30.69,18.0,12.69,Growth Potential
45242,1908.88,16,5,0,1,7.42,6,42.11,28.0,14.11,Growth Potential
45243,1199.98,13,2,0,0,1.59,11,26.37,8.0,18.37,Growth Potential
45244,1550.76,12,2,3,0,3.23,3,33.63,38.0,-4.37,Growth Potential
45245,831.36,8,3,2,1,5.07,8,17.45,40.0,-22.55,Growth Potential
45246,1354.42,11,5,0,2,2.58,1,29.23,36.0,-6.77,Growth Potential
45247,1953.44,11,3,1,0,3.83,1,42.0,22.0,20.0,Growth Potential
45248,838.27,15,1,0,1,1.23,4,19.09,12.0,7.09,Growth Potential
45249,2090.74,14,5,1,1,7.39,5,45.56,38.0,7.56,Growth Potential
45250,1582.04,14,7,0,0,4.08,7,34.72,28.0,6.72,Growth Potential
45251,1249.66,10,2,0,0,5.23,1,26.79,8.0,18.79,Growth Potential
45252,1334.89,12,3,2,0,0.8,4,29.03,32.0,-2.97,Growth Potential
45253,1587.93,12,3,1,1,5.11,9,34.42,30.0,4.42,Growth Potential
45254,2228.45,16,1,0,1,3.06,10,48.92,12.0,36.92,Growth Potential
45255,915.04,12,0,1,0,7.13,8,20.09,10.0,10.09,Growth Potential
45256,1788.45,17,2,2,0,2.93,1,39.76,28.0,11.76,Growth Potential
45257,919.49,9,3,1,2,3.66,5,19.54,38.0,-18.46,Growth Potential
45258,1719.72,14,4,2,0,2.23,10,37.66,36.0,1.66,Growth Potential
45259,748.02,8,2,1,0,2.05,10,15.67,18.0,-2.33,Growth Potential
45260,1195.39,9,4,0,2,10.74,11,25.42,32.0,-6.58,Growth Potential
45261,1882.02,12,1,0,0,1.73,10,40.69,4.0,36.69,Growth Potential
45262,1833.39,13,4,1,2,9.02,3,39.87,42.0,-2.13,Growth Potential
45263,997.25,8,1,1,0,8.58,5,20.98,14.0,6.98,Growth Potential
45264,961.35,14,2,0,1,4.93,9,21.5,16.0,5.5,Growth Potential
45265,1298.83,13,5,2,0,1.39,8,28.48,40.0,-11.52,Growth Potential
45266,1136.0,13,2,0,0,11.53,10,25.01,8.0,17.01,Growth Potential
45267,2101.34,15,3,1,0,1.06,7,46.0,22.0,24.0,Growth Potential
45268,1242.64,9,3,0,1,2.66,2,26.43,20.0,6.43,Growth Potential
45269,1751.38,10,5,2,1,8.41,5,37.48,48.0,-10.52,Growth Potential
45270,1593.61,16,3,1,0,2.79,3,35.4,22.0,13.4,Growth Potential
45271,1141.54,12,1,1,0,3.67,11,24.91,14.0,10.91,Growth Potential
45272,1001.66,11,1,1,0,4.39,7,21.72,14.0,7.72,Growth Potential
45273,1048.05,8,1,1,1,4.67,3,22.07,22.0,0.07,Growth Potential
45274,1980.32,20,2,1,0,7.89,4,44.49,18.0,26.49,Growth Potential
45275,1851.13,14,2,0,2,4.13,10,40.46,24.0,16.46,Growth Potential
45276,1074.21,11,1,1,0,8.93,1,23.26,14.0,9.26,Growth Potential
45277,1320.01,11,3,1,1,2.17,8,28.5,30.0,-1.5,Growth Potential
45278,631.56,8,5,1,0,4.71,4,13.19,30.0,-16.81,Growth Potential
45279,709.85,6,3,1,1,11.55,2,14.43,30.0,-15.57,Growth Potential
45280,703.62,9,3,0,1,1.67,4,14.94,20.0,-5.06,Growth Potential
45281,551.53,6,5,1,0,1.65,2,11.06,30.0,-18.94,Growth Potential
45282,2723.47,22,4,2,2,2.9,9,60.75,52.0,8.75,High Value - High Effort
45283,1720.67,16,1,0,0,2.39,9,38.1,4.0,34.1,Growth Potential
45284,1775.14,15,1,0,1,0.98,8,39.05,12.0,27.05,Growth Potential
45285,1059.95,10,4,1,1,2.34,2,22.75,34.0,-11.25,Growth Potential
45286,1449.22,13,3,1,1,12.81,8,31.68,30.0,1.68,Growth Potential
45287,671.02,8,5,1,0,2.19,7,14.03,30.0,-15.97,Growth Potential
45288,1233.8,12,2,0,0,5.37,7,26.88,8.0,18.88,Growth Potential
45289,1647.54,15,4,3,2,1.57,9,36.33,62.0,-25.67,Drainer
45290,730.65,10,0,2,2,5.85,2,15.73,36.0,-20.27,Growth Potential
45291,2309.6,14,2,0,0,1.8,1,50.23,8.0,42.23,Champion
45292,1018.21,11,4,0,1,3.44,5,22.07,24.0,-1.93,Growth Potential
45293,1426.01,11,1,1,0,8.08,7,30.76,14.0,16.76,Growth Potential
45294,770.16,10,5,0,0,4.63,2,16.57,20.0,-3.43,Growth Potential
45295,867.12,8,4,1,1,1.06,5,18.21,34.0,-15.79,Growth Potential
45296,2016.49,15,4,1,1,2.1,6,44.19,34.0,10.19,Growth Potential
45297,1053.81,9,1,2,0,4.22,5,22.4,24.0,-1.6,Growth Potential
45298,887.1,13,2,1,1,4.76,10,19.7,26.0,-6.3,Growth Potential
45299,1987.34,13,3,3,1,1.42,5,43.15,50.0,-6.85,Drainer
45300,2109.91,15,3,0,0,4.27,9,46.18,12.0,34.18,Growth Potential
45301,1882.56,13,5,1,0,7.16,10,40.91,30.0,10.91,Growth Potential
45302,1504.79,12,3,1,0,6.57,9,32.65,22.0,10.65,Growth Potential
45303,1774.43,14,7,3,0,0.91,2,38.82,58.0,-19.18,Drainer
45304,1232.58,10,2,1,2,9.89,6,26.43,34.0,-7.57,Growth Potential
45305,2114.17,19,4,0,1,0.91,8,47.13,24.0,23.13,Growth Potential
45306,1226.63,9,3,2,1,0.84,7,26.09,40.0,-13.91,Growth Potential
45307,1289.7,12,1,0,1,0.37,5,28.07,12.0,16.07,Growth Potential
45308,437.72,13,5,0,0,2.0,10,10.13,20.0,-9.87,Growth Potential
45309,2143.46,12,3,0,0,0.85,1,46.26,12.0,34.26,Growth Potential
45310,1810.75,10,1,0,0,0.57,8,38.74,4.0,34.74,Growth Potential
45311,1196.99,10,2,0,0,3.63,10,25.67,8.0,17.67,Growth Potential
45312,1320.34,7,6,0,1,7.64,10,27.66,32.0,-4.34,Growth Potential
45313,1790.07,10,3,0,1,3.73,9,38.3,20.0,18.3,Growth Potential
45314,1826.46,17,3,3,1,2.77,4,40.57,50.0,-9.43,Drainer
45315,1032.32,8,4,0,0,5.92,7,21.73,16.0,5.73,Growth Potential
45316,1733.15,11,5,1,1,0.35,5,37.3,38.0,-0.7,Growth Potential
45317,929.49,10,6,1,1,9.13,10,19.97,42.0,-22.03,Growth Potential
45318,2245.18,16,3,0,3,2.08,3,49.28,36.0,13.28,Growth Potential
45319,1043.02,9,5,3,2,2.95,3,22.17,66.0,-43.83,Drainer
45320,2341.88,12,3,0,1,1.74,6,50.49,20.0,30.49,Champion
45321,1376.53,14,3,1,1,9.15,11,30.34,30.0,0.34,Growth Potential
45322,630.51,6,4,1,1,2.27,8,12.74,34.0,-21.26,Growth Potential
45323,1879.74,18,5,2,0,3.23,5,41.92,40.0,1.92,Growth Potential
45324,1507.91,11,3,0,0,1.7,7,32.51,12.0,20.51,Growth Potential
45325,2129.49,16,3,0,1,2.31,10,46.81,20.0,26.81,Growth Potential
45326,2220.57,16,1,0,1,7.37,6,48.76,12.0,36.76,Growth Potential
45327,1758.14,12,1,1,1,10.58,3,38.05,22.0,16.05,Growth Potential
45328,1365.64,11,0,0,1,5.07,7,29.47,8.0,21.47,Growth Potential
45329,2024.36,13,3,0,0,2.86,9,43.94,12.0,31.94,Growth Potential
45330,1332.06,12,3,3,1,1.85,7,28.97,50.0,-21.03,Drainer
45331,796.3,8,4,2,0,4.97,9,16.7,36.0,-19.3,Growth Potential
45332,1509.17,10,3,1,1,4.59,2,32.32,30.0,2.32,Growth Potential
45333,1224.58,7,2,2,1,7.1,5,25.62,36.0,-10.38,Growth Potential
45334,418.73,9,5,0,0,8.59,8,8.87,20.0,-11.13,Growth Potential
45335,1821.06,14,2,0,0,7.79,9,39.82,8.0,31.82,Growth Potential
45336,662.47,6,1,1,0,9.43,8,13.43,14.0,-0.57,Growth Potential
45337,1807.74,11,3,0,0,5.02,8,38.89,12.0,26.89,Growth Potential
45338,1448.1,12,2,2,2,1.49,9,31.44,44.0,-12.56,Growth Potential
45339,739.01,7,2,0,0,3.13,7,15.27,8.0,7.27,Growth Potential
45340,653.52,6,4,3,2,4.91,7,13.23,62.0,-48.77,Drainer
45341,1529.56,11,0,1,1,0.47,10,32.97,18.0,14.97,Growth Potential
45342,821.23,9,1,0,0,2.68,10,17.45,4.0,13.45,Growth Potential
45343,398.92,9,5,2,0,2.21,2,8.45,40.0,-31.55,Growth Potential
45344,2337.02,19,5,1,1,3.42,2,51.88,38.0,13.88,Champion
45345,1079.34,8,2,2,1,5.95,9,22.73,36.0,-13.27,Growth Potential
45346,1502.87,14,5,1,2,2.55,2,33.04,46.0,-12.96,Growth Potential
45347,1480.98,12,2,0,1,1.56,8,32.14,16.0,16.14,Growth Potential
45348,1042.21,9,3,2,1,1.3,2,22.16,40.0,-17.84,Growth Potential
45349,1179.99,9,4,1,0,4.03,10,25.09,26.0,-0.91,Growth Potential
45350,2314.41,17,2,1,0,0.46,10,50.97,18.0,32.97,Champion
45351,991.83,11,3,0,0,7.94,3,21.51,12.0,9.51,Growth Potential
45352,1832.53,13,4,0,2,5.56,4,39.85,32.0,7.85,Growth Potential
45353,1779.15,14,1,1,0,0.52,7,38.92,14.0,24.92,Growth Potential
45354,1576.05,15,1,0,2,8.29,4,34.81,20.0,14.81,Growth Potential
45355,2692.26,17,1,1,1,7.78,3,59.02,22.0,37.02,Champion
45356,889.26,6,3,0,1,1.29,7,18.26,20.0,-1.74,Growth Potential
45357,1685.55,12,4,1,1,0.74,10,36.5,34.0,2.5,Growth Potential
45358,1374.32,16,5,5,0,4.8,10,30.72,70.0,-39.28,Drainer
45359,953.97,7,1,2,1,1.36,5,19.85,32.0,-12.15,Growth Potential
45360,1560.18,14,3,0,1,0.96,8,34.26,20.0,14.26,Growth Potential
45361,1435.34,13,1,1,0,3.02,11,31.38,14.0,17.38,Growth Potential
45362,1649.41,13,5,1,0,8.62,8,35.95,30.0,5.95,Growth Potential
45363,770.06,6,3,1,1,0.9,4,15.72,30.0,-14.28,Growth Potential
45364,1466.97,14,1,3,0,3.89,4,32.27,34.0,-1.73,Growth Potential
45365,1376.72,10,2,0,0,2.0,2,29.5,8.0,21.5,Growth Potential
45366,3314.6,21,5,1,0,3.72,4,73.13,30.0,43.13,Champion
45367,1243.14,10,6,2,2,1.4,5,26.65,60.0,-33.35,Drainer
45368,1765.98,11,3,0,0,1.51,11,38.0,12.0,26.0,Growth Potential
45369,1688.65,11,5,0,0,3.13,10,36.36,20.0,16.36,Growth Potential
45370,1505.74,14,0,2,0,2.13,9,33.1,20.0,13.1,Growth Potential
45371,2168.47,15,4,2,0,2.5,6,47.43,36.0,11.43,Growth Potential
45372,952.04,13,3,1,0,2.22,1,21.09,22.0,-0.91,Growth Potential
45373,1367.79,12,3,0,0,10.35,2,29.73,12.0,17.73,Growth Potential
45374,1618.35,14,0,0,1,6.44,8,35.5,8.0,27.5,Growth Potential
45375,1993.4,19,2,1,2,3.51,5,44.55,34.0,10.55,Growth Potential
45376,1602.68,13,1,0,2,1.03,2,34.95,20.0,14.95,Growth Potential
45377,2494.74,24,2,1,0,1.3,9,56.3,18.0,38.3,Champion
45378,1458.75,10,4,2,0,1.49,7,31.24,36.0,-4.76,Growth Potential
45379,2107.42,23,2,1,2,3.33,4,47.84,34.0,13.84,Growth Potential
45380,1830.93,12,4,0,1,2.14,4,39.6,24.0,15.6,Growth Potential
45381,965.01,7,5,1,1,4.68,4,20.08,38.0,-17.92,Growth Potential
45382,2192.01,16,5,0,0,3.06,6,48.15,20.0,28.15,Growth Potential
45383,2133.3,16,1,0,1,3.17,9,46.9,12.0,34.9,Growth Potential
45384,1165.3,11,4,1,0,7.48,2,25.2,26.0,-0.8,Growth Potential
